,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
2017-04-24 22:00:00,3.0,5.6,78.2,6.0,15.5
2017-04-25 22:00:00,2.8,2.5,82.9,4.1,15.2
2017-04-26 22:00:00,4.0,3.2,87.0,2.1,12.9
2017-04-27 22:00:00,1.4,4.0,88.8,3.6,15.6
2017-04-28 22:00:00,7.0,6.1,90.6,3.2,12.0
2017-04-29 22:00:00,8.0,4.9,91.6,2.8,13.1
2017-04-30 22:00:00,0.0,6.0,77.9,4.3,25.4
2017-05-01 22:00:00,0.0,8.0,68.0,6.7,25.2
2017-05-02 22:00:00,0.0,8.6,62.5,5.0,26.4
2017-05-03 22:00:00,0.0,10.2,57.4,5.1,20.2
2017-05-04 22:00:00,0.0,9.4,60.3,5.9,22.5
2017-05-05 22:00:00,0.0,9.9,56.6,4.4,18.7
2017-05-06 22:00:00,0.0,12.5,59.5,1.3,25.9
2017-05-07 22:00:00,0.0,12.1,76.6,2.5,20.2
2017-05-08 22:00:00,0.0,7.2,58.7,5.8,24.2
2017-05-09 22:00:00,2.4,5.6,79.4,2.5,9.2
2017-05-10 22:00:00,10.8,6.2,97.7,1.9,8.8
2017-05-11 22:00:00,0.8,7.8,87.1,2.2,14.0
2017-05-12 22:00:00,0.0,9.2,78.3,5.8,25.4
2017-05-13 22:00:00,0.0,11.2,76.9,4.2,15.3
2017-05-14 22:00:00,2.4,13.4,79.6,2.7,18.3
2017-05-15 22:00:00,0.0,13.1,69.7,2.1,21.0
2017-05-16 22:00:00,9.6,11.6,95.3,4.6,3.9
2017-05-17 22:00:00,1.1,15.5,93.0,2.3,10.5
2017-05-18 22:00:00,0.0,16.8,80.8,4.7,23.7
2017-05-19 22:00:00,0.0,14.5,85.7,1.7,25.8
2017-05-20 22:00:00,0.0,12.6,79.0,3.3,15.6
2017-05-21 22:00:00,0.0,13.0,70.9,3.1,21.8
2017-05-22 22:00:00,0.0,12.0,75.1,1.9,25.3
2017-05-23 22:00:00,0.0,12.6,79.9,2.7,21.3
2017-05-24 22:00:00,0.0,12.8,67.6,4.9,23.8
2017-05-25 22:00:00,0.0,14.5,70.7,4.1,29.2
2017-05-26 22:00:00,0.0,16.7,73.8,2.5,29.1
2017-05-27 22:00:00,0.0,17.3,77.5,2.6,28.9
2017-05-28 22:00:00,0.1,17.0,77.7,4.5,19.8
2017-05-29 22:00:00,0.0,12.7,91.0,2.8,6.7
2017-05-30 22:00:00,0.0,14.3,86.1,2.7,8.8
2017-05-31 22:00:00,0.3,12.1,77.8,5.8,10.4
2017-06-01 22:00:00,0.0,12.7,61.2,4.6,28.9
2017-06-02 22:00:00,0.0,13.8,73.3,2.7,19.7
2017-06-03 22:00:00,1.5,13.5,88.7,2.6,12.1
2017-06-04 22:00:00,1.1,14.4,82.4,2.8,14.2
2017-06-05 22:00:00,2.3,13.2,79.7,4.1,19.3
2017-06-06 22:00:00,19.4,15.2,84.1,4.5,25.8
2017-06-07 22:00:00,6.1,11.8,91.0,5.3,8.2
2017-06-08 22:00:00,3.7,12.5,84.6,5.6,16.8
2017-06-09 22:00:00,12.5,14.2,96.1,3.1,8.2
2017-06-10 22:00:00,0.0,15.1,78.0,3.5,21.4
2017-06-11 22:00:00,10.6,16.4,84.8,4.1,11.7
2017-06-12 22:00:00,1.3,13.4,84.9,5.0,14.7
2017-06-13 22:00:00,0.0,13.5,78.2,4.8,18.3
2017-06-14 22:00:00,0.0,15.0,77.2,3.4,23.1
2017-06-15 22:00:00,0.1,15.5,84.6,3.0,19.7
2017-06-16 22:00:00,0.0,14.9,76.9,5.3,21.2
2017-06-17 22:00:00,0.0,15.9,72.1,3.9,30.9
2017-06-18 22:00:00,0.0,18.9,76.5,3.5,25.2
2017-06-19 22:00:00,0.0,19.2,77.9,2.9,24.2
2017-06-20 22:00:00,0.0,14.9,69.7,4.5,25.0
2017-06-21 22:00:00,0.0,13.1,72.8,3.1,26.5
2017-06-22 22:00:00,4.7,13.9,87.3,2.5,12.7
2017-06-23 22:00:00,1.6,16.2,91.2,3.0,8.0
2017-06-24 22:00:00,1.4,14.4,83.5,4.2,18.0
2017-06-25 22:00:00,1.3,13.4,72.2,5.4,21.1
2017-06-26 22:00:00,0.1,13.0,69.0,5.2,20.6
2017-06-27 22:00:00,0.0,12.8,68.3,2.7,27.2
2017-06-28 22:00:00,0.0,14.3,75.7,4.5,16.7
2017-06-29 22:00:00,26.1,14.5,89.6,4.6,3.2
2017-06-30 22:00:00,6.3,13.8,94.7,4.4,5.3
2017-07-01 22:00:00,0.1,17.9,70.1,3.9,29.1
2017-07-02 22:00:00,0.1,13.8,77.2,4.3,16.0
2017-07-03 22:00:00,1.9,13.5,78.1,4.4,20.8
2017-07-04 22:00:00,0.0,13.8,72.9,3.8,26.9
2017-07-05 22:00:00,0.0,14.5,67.3,3.1,29.6
2017-07-06 22:00:00,0.0,14.1,72.3,2.1,28.1
2017-07-07 22:00:00,0.0,15.7,81.2,1.5,15.9
2017-07-08 22:00:00,3.8,15.0,83.5,3.0,16.3
2017-07-09 22:00:00,0.0,14.5,70.9,2.9,28.7
2017-07-10 22:00:00,0.0,13.5,85.3,1.5,17.1
2017-07-11 22:00:00,5.8,15.3,89.4,2.5,13.1
2017-07-12 22:00:00,0.2,14.4,75.0,3.1,23.5
2017-07-13 22:00:00,0.0,13.7,68.7,4.0,27.4
2017-07-14 22:00:00,1.4,13.0,85.2,2.2,11.4
2017-07-15 22:00:00,0.0,14.6,78.9,1.9,20.3
2017-07-16 22:00:00,2.8,15.0,84.4,4.0,13.9
2017-07-17 22:00:00,0.0,14.7,75.1,3.8,18.1
2017-07-18 22:00:00,0.0,15.3,77.6,3.0,16.3
2017-07-19 22:00:00,0.0,13.9,83.8,2.2,26.0
2017-07-20 22:00:00,3.9,16.4,87.7,3.6,15.6
2017-07-21 22:00:00,0.2,17.4,88.1,2.2,8.2
2017-07-22 22:00:00,1.2,16.4,89.7,3.2,9.6
2017-07-23 22:00:00,24.2,15.4,95.0,3.6,2.8
2017-07-24 22:00:00,0.0,14.2,92.2,2.1,7.5
2017-07-25 22:00:00,0.0,16.8,78.5,3.9,16.1
2017-07-26 22:00:00,0.0,17.3,76.7,2.1,17.4
2017-07-27 22:00:00,2.3,15.7,83.8,2.6,9.9
2017-07-28 22:00:00,0.7,14.6,80.3,3.4,19.8
2017-07-29 22:00:00,6.6,15.4,88.5,4.6,11.3
2017-07-30 22:00:00,15.5,16.2,89.7,3.4,10.6
2017-07-31 22:00:00,0.2,16.1,80.7,3.8,20.2
2017-08-01 22:00:00,0.3,16.6,81.6,2.1,20.4
2017-08-02 22:00:00,2.8,16.4,84.3,3.1,16.8
2017-08-03 22:00:00,18.9,15.9,93.7,3.7,8.4
2017-08-04 22:00:00,2.9,16.3,85.7,5.6,14.6
2017-08-05 22:00:00,0.1,15.6,80.3,4.7,14.3
2017-08-06 22:00:00,2.7,14.2,78.1,3.9,20.4
2017-08-07 22:00:00,0.2,15.5,74.2,4.2,21.2
2017-08-08 22:00:00,0.2,17.2,77.8,3.0,15.9
2017-08-09 22:00:00,4.6,17.8,81.2,5.7,14.4
2017-08-10 22:00:00,0.0,17.0,76.0,4.4,20.1
2017-08-11 22:00:00,0.0,15.3,79.0,1.8,12.0
2017-08-12 22:00:00,4.6,14.8,89.5,2.7,9.0
2017-08-13 22:00:00,0.0,14.1,72.3,3.6,20.6
2017-08-14 22:00:00,0.0,13.8,73.7,2.4,17.3
2017-08-15 22:00:00,6.2,17.2,82.0,4.3,12.4
2017-08-16 22:00:00,0.0,16.7,79.0,1.9,19.0
2017-08-17 22:00:00,9.8,14.7,90.5,3.4,11.9
2017-08-18 22:00:00,4.4,17.3,90.6,3.3,11.8
2017-08-19 22:00:00,1.2,14.5,82.6,4.4,17.1
2017-08-20 22:00:00,6.5,13.4,88.0,3.8,13.0
2017-08-21 22:00:00,0.0,15.1,81.4,3.9,16.1
2017-08-22 22:00:00,0.0,14.9,79.8,2.1,15.3
2017-08-23 22:00:00,0.0,13.4,79.9,1.8,21.1
2017-08-24 22:00:00,0.0,14.5,85.1,3.5,10.4
2017-08-25 22:00:00,0.0,16.0,78.4,3.7,16.2
2017-08-26 22:00:00,0.0,15.5,85.8,2.1,8.6
2017-08-27 22:00:00,0.8,15.2,86.4,2.2,13.6
2017-08-28 22:00:00,0.0,14.9,83.4,2.1,15.5
2017-08-29 22:00:00,0.0,18.3,76.9,4.2,16.7
2017-08-30 22:00:00,7.3,14.4,90.2,2.5,5.0
2017-08-31 22:00:00,3.2,13.1,87.0,2.9,8.5
2017-09-01 22:00:00,0.0,12.8,80.5,1.9,15.6
2017-09-02 22:00:00,0.0,11.4,82.9,1.4,15.0
2017-09-03 22:00:00,0.0,11.2,83.4,1.5,13.4
2017-09-04 22:00:00,0.0,11.2,89.7,1.6,9.7
2017-09-05 22:00:00,0.0,13.0,86.3,2.4,11.0
2017-09-06 22:00:00,29.9,14.9,97.7,2.5,2.5
2017-09-07 22:00:00,9.6,12.7,96.6,2.4,4.0
2017-09-08 22:00:00,5.4,13.4,93.2,4.1,6.5
2017-09-09 22:00:00,4.3,12.8,92.6,1.3,7.3
2017-09-10 22:00:00,1.1,13.0,87.9,4.0,13.9
2017-09-11 22:00:00,5.7,13.6,83.8,6.0,8.1
2017-09-12 22:00:00,1.7,13.5,86.0,5.1,13.8
2017-09-13 22:00:00,8.8,11.8,94.1,4.5,4.7
2017-09-14 22:00:00,11.0,11.1,92.8,2.2,10.7
2017-09-15 22:00:00,0.2,12.0,84.7,3.4,15.7
2017-09-16 22:00:00,0.0,10.0,93.2,2.0,7.8
2017-09-17 22:00:00,0.0,10.5,89.8,1.7,10.5
2017-09-18 22:00:00,0.0,10.0,86.1,1.1,12.6
2017-09-19 22:00:00,0.4,11.0,92.2,3.1,6.4
2017-09-20 22:00:00,0.1,12.1,91.6,1.5,12.1
2017-09-21 22:00:00,0.5,12.5,92.0,1.8,11.0
2017-09-22 22:00:00,0.0,10.8,88.4,1.6,11.3
2017-09-23 22:00:00,0.0,11.0,92.2,1.2,5.4
2017-09-24 22:00:00,0.1,14.1,95.6,2.4,3.6
2017-09-25 22:00:00,0.0,14.5,87.6,4.4,9.7
2017-09-26 22:00:00,0.1,14.4,90.5,4.4,5.7
2017-09-27 22:00:00,4.2,14.3,92.9,4.2,6.0
2017-09-28 22:00:00,1.4,13.4,87.2,5.1,8.8
2017-09-29 22:00:00,0.0,13.8,89.9,4.4,5.0
2017-09-30 22:00:00,0.6,13.1,84.0,5.7,5.5
2017-10-01 22:00:00,5.2,13.1,87.2,4.1,8.6
2017-10-02 22:00:00,11.6,12.8,87.0,6.8,7.1
2017-10-03 22:00:00,1.0,11.4,85.1,4.8,7.9
2017-10-04 22:00:00,4.4,9.6,85.9,4.9,2.8
2017-10-05 22:00:00,1.4,9.5,84.6,3.7,5.5
2017-10-06 22:00:00,0.0,10.9,78.3,3.2,11.4
2017-10-07 22:00:00,4.2,9.1,94.2,2.8,2.1
2017-10-08 22:00:00,0.0,7.5,77.8,2.7,10.4
2017-10-09 22:00:00,0.0,7.3,85.7,1.8,11.3
2017-10-10 22:00:00,1.7,6.8,97.3,2.1,3.2
2017-10-11 22:00:00,1.0,12.0,93.8,4.1,3.8
2017-10-12 22:00:00,12.2,11.3,84.6,5.6,6.1
2017-10-13 22:00:00,0.0,11.1,92.1,3.4,5.3
2017-10-14 22:00:00,0.4,15.1,96.9,4.2,2.1
2017-10-15 22:00:00,0.1,13.6,97.7,3.1,2.9
2017-10-16 22:00:00,0.0,14.5,90.2,3.1,4.0
2017-10-17 22:00:00,0.0,13.5,81.5,6.0,3.6
2017-10-18 22:00:00,1.2,11.8,91.2,2.7,2.8
2017-10-19 22:00:00,2.2,11.4,96.7,3.2,2.6
2017-10-20 22:00:00,8.5,11.7,97.8,4.9,0.9
2017-10-21 22:00:00,2.0,11.7,95.2,4.1,2.5
2017-10-22 22:00:00,0.8,10.3,93.6,2.7,5.4
2017-10-23 22:00:00,1.8,9.1,95.0,3.3,3.3
2017-10-24 22:00:00,6.4,10.2,96.2,5.3,0.9
2017-10-25 22:00:00,3.1,12.0,93.2,4.3,3.6
2017-10-26 22:00:00,0.0,10.7,87.5,4.0,4.9
2017-10-27 22:00:00,0.4,9.8,81.8,4.3,5.9
2017-10-28 22:00:00,0.8,10.0,83.6,5.9,3.5
2017-10-29 23:00:00,1.1,7.2,69.4,5.2,6.8
2017-10-30 23:00:00,0.0,4.0,70.5,2.2,7.0
2017-10-31 23:00:00,0.1,6.6,89.6,2.5,2.8
2017-11-01 23:00:00,0.7,11.1,94.4,4.3,1.1
2017-11-02 23:00:00,5.6,9.6,91.2,3.6,2.5
2017-11-03 23:00:00,0.2,7.5,87.9,3.2,2.3
2017-11-04 23:00:00,0.1,8.9,91.9,4.3,1.7
2017-11-05 23:00:00,0.1,7.9,93.1,3.0,2.2
2017-11-06 23:00:00,0.0,3.6,86.7,1.9,5.7
2017-11-07 23:00:00,0.0,2.6,91.9,1.8,5.5
2017-11-08 23:00:00,0.0,4.8,93.9,1.4,2.3
2017-11-09 23:00:00,1.1,6.9,90.8,3.8,1.3
2017-11-10 23:00:00,6.0,5.3,86.4,4.6,2.1
2017-11-11 23:00:00,0.0,4.0,80.8,4.4,4.9
2017-11-12 23:00:00,0.0,3.5,91.2,2.6,2.9
2017-11-13 23:00:00,0.0,2.0,87.9,1.9,4.3
2017-11-14 23:00:00,1.4,4.8,90.6,3.6,1.9
2017-11-15 23:00:00,0.5,5.0,94.9,2.1,3.6
2017-11-16 23:00:00,0.7,5.0,97.5,3.4,0.6
2017-11-17 23:00:00,0.0,5.0,82.6,4.2,4.1
2017-11-18 23:00:00,9.3,4.3,88.9,4.8,3.0
2017-11-19 23:00:00,2.0,3.0,81.2,4.5,3.0
2017-11-20 23:00:00,0.0,1.1,93.1,1.4,2.7
2017-11-21 23:00:00,2.0,0.5,98.6,1.4,1.8
2017-11-22 23:00:00,9.0,8.2,95.1,5.9,1.1
2017-11-23 23:00:00,1.0,8.4,79.7,7.4,1.2
2017-11-24 23:00:00,0.3,4.4,88.7,2.6,1.4
2017-11-25 23:00:00,0.0,1.7,90.0,2.8,2.2
2017-11-26 23:00:00,0.6,3.3,90.7,4.9,2.9
2017-11-27 23:00:00,5.6,3.8,93.2,5.0,0.6
2017-11-28 23:00:00,0.8,3.3,95.7,2.8,1.0
2017-11-29 23:00:00,0.0,0.7,99.0,1.8,1.4
2017-11-30 23:00:00,0.1,-1.1,99.9,1.1,2.4
2017-12-01 23:00:00,0.0,0.1,96.6,2.0,1.2
2017-12-02 23:00:00,1.0,1.3,94.6,3.7,2.2
2017-12-03 23:00:00,2.3,4.6,87.2,3.7,2.3
2017-12-04 23:00:00,0.0,2.2,83.1,2.4,2.8
2017-12-05 23:00:00,0.0,7.3,90.5,5.4,1.1
2017-12-06 23:00:00,1.6,7.8,91.9,6.0,0.6
2017-12-07 23:00:00,4.0,6.5,90.5,8.2,0.3
2017-12-08 23:00:00,3.8,2.7,86.0,5.6,2.9
2017-12-09 23:00:00,0.2,1.7,83.8,5.1,1.9
2017-12-10 23:00:00,2.4,-0.5,94.1,4.1,0.7
2017-12-11 23:00:00,2.0,-1.4,94.6,2.5,1.4
2017-12-12 23:00:00,0.6,0.2,91.2,3.7,1.6
2017-12-13 23:00:00,4.4,1.2,93.4,6.5,0.3
2017-12-14 23:00:00,4.8,1.4,95.3,3.9,0.8
2017-12-15 23:00:00,0.0,0.5,96.4,2.0,1.0
2017-12-16 23:00:00,0.0,-1.3,92.3,1.9,2.5
2017-12-17 23:00:00,0.0,-0.3,92.2,2.7,2.4
2017-12-18 23:00:00,0.6,1.5,95.3,3.8,0.6
2017-12-19 23:00:00,0.0,2.4,98.1,1.6,0.9
2017-12-20 23:00:00,0.2,5.6,99.8,3.3,0.8
2017-12-21 23:00:00,0.0,5.5,93.3,3.9,1.1
2017-12-22 23:00:00,0.0,5.0,88.6,3.9,1.6
2017-12-23 23:00:00,0.0,8.1,92.4,7.2,0.5
2017-12-24 23:00:00,1.6,8.6,92.3,6.1,0.5
2017-12-25 23:00:00,0.8,7.8,94.2,6.8,0.4
2017-12-26 23:00:00,6.8,4.3,89.8,8.1,0.5
2017-12-27 23:00:00,3.6,3.0,94.5,4.4,0.7
2017-12-28 23:00:00,0.8,2.1,95.1,3.2,2.2
2017-12-29 23:00:00,0.2,1.4,92.4,3.4,2.2
2017-12-30 23:00:00,3.4,1.8,94.9,3.7,0.4
2017-12-31 23:00:00,4.0,3.6,97.4,3.8,0.2
2018-01-01 23:00:00,10.0,4.8,93.6,4.8,1.1
2018-01-02 23:00:00,0.2,3.7,94.2,3.5,2.5
2018-01-03 23:00:00,18.6,2.5,97.7,4.9,0.5
2018-01-04 23:00:00,4.8,2.3,95.2,3.0,0.8
2018-01-05 23:00:00,0.2,1.6,94.1,1.7,0.6
2018-01-06 23:00:00,0.0,-0.9,91.4,2.0,2.3
2018-01-07 23:00:00,0.0,-3.2,86.2,1.7,3.0
2018-01-08 23:00:00,0.0,-1.8,91.4,1.7,2.9
2018-01-09 23:00:00,0.0,1.9,85.9,6.2,2.8
2018-01-10 23:00:00,3.6,2.2,93.9,3.3,0.3
2018-01-11 23:00:00,1.0,2.6,98.6,2.6,0.4
2018-01-12 23:00:00,0.0,1.6,80.1,4.9,0.4
2018-01-13 23:00:00,0.6,0.8,84.7,5.5,0.4
2018-01-14 23:00:00,0.0,-0.7,77.8,6.7,0.4
2018-01-15 23:00:00,5.6,-0.2,89.9,9.5,0.4
2018-01-16 23:00:00,5.8,1.1,95.3,4.8,1.4
2018-01-17 23:00:00,0.4,0.0,96.6,2.7,1.4
2018-01-18 23:00:00,0.2,0.2,98.6,2.4,1.1
2018-01-19 23:00:00,0.0,-0.3,99.3,1.7,1.7
2018-01-20 23:00:00,1.0,0.5,97.2,3.1,1.1
2018-01-21 23:00:00,0.0,0.5,96.0,1.8,2.4
2018-01-22 23:00:00,1.0,-0.2,96.3,4.2,0.8
2018-01-23 23:00:00,4.4,2.0,96.5,5.0,0.9
2018-01-24 23:00:00,3.6,7.5,92.0,7.8,0.6
2018-01-25 23:00:00,0.0,5.8,86.1,6.1,2.7
2018-01-26 23:00:00,0.2,3.9,92.2,2.6,1.6
2018-01-27 23:00:00,6.0,2.5,94.4,4.5,1.9
2018-01-28 23:00:00,0.6,6.0,83.9,6.1,1.5
2018-01-29 23:00:00,3.0,6.0,86.9,6.7,1.9
2018-01-30 23:00:00,0.2,4.2,82.8,5.4,3.9
2018-01-31 23:00:00,4.2,3.1,90.9,5.8,0.7
2018-02-01 23:00:00,2.8,2.3,89.8,6.4,3.5
2018-02-02 23:00:00,3.2,0.3,92.1,5.0,0.9
2018-02-03 23:00:00,0.2,-2.6,87.2,3.8,0.8
2018-02-04 23:00:00,0.0,-1.2,82.0,5.6,1.4
2018-02-05 23:00:00,0.0,-3.0,72.2,3.1,2.8
2018-02-06 23:00:00,0.0,-4.4,81.9,1.1,3.9
2018-02-07 23:00:00,0.0,-2.1,88.2,3.1,4.4
2018-02-08 23:00:00,0.0,-0.7,81.9,4.3,5.9
2018-02-09 23:00:00,0.0,-1.6,82.0,5.8,5.2
2018-02-10 23:00:00,0.0,-1.0,83.7,4.5,2.2
2018-02-11 23:00:00,4.2,0.7,93.6,9.2,1.2
2018-02-12 23:00:00,1.2,1.8,83.0,6.4,3.7
2018-02-13 23:00:00,0.6,0.0,94.4,3.0,4.1
2018-02-14 23:00:00,0.0,0.0,83.1,4.5,7.5
2018-02-15 23:00:00,2.6,0.0,87.5,8.7,2.0
2018-02-16 23:00:00,0.8,1.8,94.4,3.2,3.8
2018-02-17 23:00:00,0.0,1.4,85.5,1.2,3.7
2018-02-18 23:00:00,0.0,0.4,86.9,2.9,2.8
2018-02-19 23:00:00,5.3,0.4,95.7,1.6,1.0
2018-02-20 23:00:00,0.2,0.9,91.0,3.1,6.3
2018-02-21 23:00:00,0.1,0.2,90.7,1.7,4.8
2018-02-22 23:00:00,0.2,-0.3,89.5,2.3,7.3
2018-02-23 23:00:00,0.0,-2.3,87.3,1.3,8.4
2018-02-24 23:00:00,0.3,-1.8,71.7,3.9,10.3
2018-02-25 23:00:00,0.0,-3.9,65.9,4.7,8.3
2018-02-26 23:00:00,0.1,-4.3,66.3,5.1,10.0
2018-02-27 23:00:00,0.6,-6.2,69.8,7.9,6.3
2018-02-28 23:00:00,0.7,-7.0,67.1,8.5,5.5
2018-03-01 23:00:00,0.2,-5.3,70.2,7.4,6.1
2018-03-02 23:00:00,0.2,-3.6,79.4,6.5,4.9
2018-03-03 23:00:00,0.0,-2.3,74.2,5.4,5.8
2018-03-04 23:00:00,0.0,-2.4,71.1,5.7,5.8
2018-03-05 23:00:00,7.7,-0.9,92.5,6.2,2.4
2018-03-06 23:00:00,0.0,0.7,98.7,2.6,4.0
2018-03-07 23:00:00,1.0,-0.1,92.0,3.5,5.4
2018-03-08 23:00:00,2.5,-0.1,98.8,1.7,5.4
2018-03-09 23:00:00,1.0,-0.4,95.4,1.6,6.0
2018-03-10 23:00:00,4.1,-0.7,93.2,4.3,7.9
2018-03-11 23:00:00,8.3,0.7,100.0,4.4,2.6
2018-03-12 23:00:00,0.0,3.1,99.6,1.6,5.7
2018-03-13 23:00:00,0.0,1.5,96.3,2.8,2.0
2018-03-14 23:00:00,0.0,0.6,86.5,2.5,5.1
2018-03-15 23:00:00,0.0,-0.3,79.2,7.5,4.8
2018-03-16 23:00:00,0.0,-2.5,61.2,9.4,7.4
2018-03-17 23:00:00,0.2,-3.4,62.4,9.1,10.5
2018-03-18 23:00:00,0.0,-2.4,67.8,5.5,14.6
2018-03-19 23:00:00,0.0,-1.2,77.2,3.1,15.1
2018-03-20 23:00:00,0.0,1.0,64.4,3.5,16.1
2018-03-21 23:00:00,2.5,1.4,83.4,3.5,7.9
2018-03-22 23:00:00,3.3,1.6,94.8,2.3,3.8
2018-03-23 23:00:00,0.0,1.4,93.3,3.4,5.5
2018-03-24 23:00:00,0.0,3.7,95.7,2.9,3.7
2018-03-25 22:00:00,0.1,3.8,96.0,1.9,3.3
2018-03-26 22:00:00,1.9,3.3,87.0,2.6,10.0
2018-03-27 22:00:00,0.0,0.8,93.6,2.3,2.7
2018-03-28 22:00:00,0.0,-0.7,81.3,7.6,4.6
2018-03-29 22:00:00,0.3,-0.2,77.1,6.5,7.9
2018-03-30 22:00:00,0.0,-0.3,77.5,3.1,17.5
2018-03-31 22:00:00,0.0,0.2,78.8,5.0,8.3
2018-04-01 22:00:00,0.0,1.3,73.2,3.2,10.7
2018-04-02 22:00:00,0.0,1.7,70.6,2.3,18.2
2018-04-03 22:00:00,8.0,2.2,98.0,4.5,3.6
2018-04-04 22:00:00,2.8,8.1,90.1,4.2,15.0
2018-04-05 22:00:00,3.2,5.9,88.8,5.1,6.3
2018-04-06 22:00:00,0.0,5.5,64.2,4.2,19.6
2018-04-07 22:00:00,0.0,6.3,71.8,5.3,16.2
2018-04-08 22:00:00,0.0,8.8,76.9,1.8,17.4
2018-04-09 22:00:00,0.1,10.0,81.7,2.2,13.3
2018-04-10 22:00:00,0.0,5.9,83.2,6.4,9.2
2018-04-11 22:00:00,0.0,5.8,61.3,6.2,20.4
2018-04-12 22:00:00,0.0,6.7,67.7,6.0,11.7
2018-04-13 22:00:00,0.1,9.5,72.0,5.6,13.4
2018-04-14 22:00:00,0.0,9.2,84.4,3.2,9.6
2018-04-15 22:00:00,0.0,8.4,94.9,1.9,6.2
2018-04-16 22:00:00,0.0,8.9,90.0,2.4,14.5
2018-04-17 22:00:00,0.0,10.4,76.0,3.2,14.4
2018-04-18 22:00:00,0.0,13.5,74.3,3.3,19.6
2018-04-19 22:00:00,0.0,13.6,76.7,2.0,21.8
2018-04-20 22:00:00,0.0,16.1,67.7,3.3,21.7
2018-04-21 22:00:00,0.0,11.4,66.0,3.7,22.9
2018-04-22 22:00:00,0.0,7.2,83.0,2.4,18.4
2018-04-23 22:00:00,0.0,10.6,73.4,5.2,15.3
2018-04-24 22:00:00,1.3,8.5,81.4,5.5,10.8
2018-04-25 22:00:00,1.8,8.1,81.0,3.7,14.4
2018-04-26 22:00:00,0.2,8.3,73.9,4.9,14.5
2018-04-27 22:00:00,0.7,9.1,72.9,4.3,17.4
2018-04-28 22:00:00,0.7,8.1,83.3,2.5,11.6
2018-04-29 22:00:00,0.2,8.7,81.9,2.0,14.6
2018-04-30 22:00:00,23.9,8.8,91.6,4.7,3.1
2018-05-01 22:00:00,1.0,7.8,88.7,3.9,8.6
2018-05-02 22:00:00,0.0,9.1,70.5,5.3,22.1
2018-05-03 22:00:00,1.1,8.9,72.6,4.1,20.0
2018-05-04 22:00:00,0.0,8.1,76.9,1.9,21.4
2018-05-05 22:00:00,0.0,10.6,70.9,2.0,25.1
2018-05-06 22:00:00,0.0,12.9,65.6,2.2,26.2
2018-05-07 22:00:00,0.0,15.0,69.0,2.4,26.4
2018-05-08 22:00:00,0.0,15.0,68.5,2.9,26.6
2018-05-09 22:00:00,0.0,15.7,67.0,3.6,26.3
2018-05-10 22:00:00,5.1,14.6,79.0,3.8,20.2
2018-05-11 22:00:00,0.0,12.3,72.3,2.6,26.8
2018-05-12 22:00:00,0.0,11.8,74.8,2.1,22.4
2018-05-13 22:00:00,0.0,15.0,75.2,3.1,24.3
2018-05-14 22:00:00,0.0,18.0,57.0,3.0,27.1
2018-05-15 22:00:00,0.0,17.4,59.5,1.5,27.0
2018-05-16 22:00:00,0.0,17.3,63.7,2.5,25.5
2018-05-17 22:00:00,0.0,14.2,75.7,2.4,26.6
2018-05-18 22:00:00,0.0,13.0,81.7,2.7,19.6
2018-05-19 22:00:00,0.0,14.7,74.3,1.8,26.2
2018-05-20 22:00:00,0.0,14.3,69.0,1.8,28.6
2018-05-21 22:00:00,0.0,13.0,73.9,2.8,22.9
2018-05-22 22:00:00,0.0,15.3,67.8,2.5,28.7
2018-05-23 22:00:00,0.0,15.6,66.5,1.3,27.4
2018-05-24 22:00:00,0.0,16.0,68.6,2.4,28.7
2018-05-25 22:00:00,0.0,16.9,62.4,2.8,27.2
2018-05-26 22:00:00,0.0,17.9,67.9,2.8,26.3
2018-05-27 22:00:00,0.0,17.5,84.5,4.0,16.5
2018-05-28 22:00:00,0.5,17.2,80.5,3.6,21.0
2018-05-29 22:00:00,15.5,18.6,82.9,3.3,17.4
2018-05-30 22:00:00,0.0,20.2,68.5,3.9,29.2
2018-05-31 22:00:00,0.0,18.9,68.6,3.9,24.5
2018-06-01 22:00:00,0.0,18.2,61.1,2.6,27.6
2018-06-02 22:00:00,0.0,19.4,64.9,1.5,28.3
2018-06-03 22:00:00,0.0,19.9,73.6,2.9,28.2
2018-06-04 22:00:00,0.0,18.4,72.3,3.8,29.4
2018-06-05 22:00:00,0.0,16.1,63.8,3.0,30.2
2018-06-06 22:00:00,0.0,15.9,68.9,2.5,29.1
2018-06-07 22:00:00,0.0,17.0,65.4,2.4,29.6
2018-06-08 22:00:00,0.0,17.7,65.1,1.5,29.4
2018-06-09 22:00:00,0.0,18.2,67.7,1.5,18.8
2018-06-10 22:00:00,6.5,16.1,91.8,1.4,6.2
2018-06-11 22:00:00,0.0,13.9,76.4,4.5,13.8
2018-06-12 22:00:00,0.0,15.4,76.1,3.1,24.1
2018-06-13 22:00:00,0.0,13.7,69.0,3.8,29.2
2018-06-14 22:00:00,3.0,14.5,75.8,5.1,17.2
2018-06-15 22:00:00,0.0,14.4,72.3,2.8,20.6
2018-06-16 22:00:00,5.1,13.3,88.5,1.7,8.7
2018-06-17 22:00:00,0.6,15.0,76.0,4.3,21.4
2018-06-18 22:00:00,0.1,13.6,88.2,3.9,13.6
